customer_id,acq_month,channel,geo,income_band,acq_type,monthly_fee,observed_tenure_months,status,revenue_to_date,acquisition_cost
C1413,2025-03,paid_social,IN,low,discount,13,4,active,52,28.7
C1414,2025-03,search,UK,mid,full_price,15,4,active,60,22.52
C1415,2025-03,referral,CA,high,full_price,17,4,active,68,11.98
C1416,2025-03,paid_social,CA,mid,full_price,15,2,churned,30,24.57
C1417,2025-03,paid_social,US,low,discount,13,4,churned,52,30.55
C1418,2025-03,search,UK,mid,full_price,15,4,active,60,23.8
C1419,2025-03,referral,US,mid,discount,15,4,active,60,9.02
C1420,2025-03,referral,CA,high,full_price,17,4,active,68,8.93
C1421,2025-03,search,US,high,full_price,17,4,active,68,22.14
C1422,2025-03,referral,CA,high,full_price,17,4,active,68,2.26
C1423,2025-03,paid_social,UK,mid,discount,15,4,active,60,30.61
C1424,2025-03,paid_social,UK,mid,discount,15,4,active,60,32.48
C1425,2025-03,search,UK,mid,discount,15,4,churned,60,18.82
C1426,2025-03,search,CA,mid,full_price,15,4,active,60,17.69
C1427,2025-03,referral,UK,mid,discount,15,3,churned,45,8.63
C1428,2025-03,search,US,mid,discount,15,4,churned,60,17.55
C1429,2025-03,paid_social,US,high,full_price,17,4,active,68,30.02
C1430,2025-03,referral,US,low,full_price,13,4,active,52,7.01
C1431,2025-03,search,IN,mid,full_price,15,4,active,60,19.74
C1432,2025-03,referral,UK,mid,full_price,15,4,active,60,12.92
C1433,2025-03,paid_social,CA,high,full_price,17,4,active,68,24.31
C1434,2025-03,referral,US,mid,discount,15,4,active,60,5.15
C1435,2025-03,search,UK,mid,full_price,15,4,active,60,18.96
C1436,2025-03,referral,CA,low,full_price,13,4,active,52,7.19
C1437,2025-03,paid_social,IN,mid,discount,15,2,churned,30,28.61
C1438,2025-03,search,UK,mid,discount,15,4,active,60,21.53
C1439,2025-03,paid_social,IN,low,full_price,13,4,active,52,32.99
C1440,2025-03,referral,CA,low,discount,13,3,churned,39,7.28
C1441,2025-03,paid_social,IN,mid,discount,15,2,churned,30,29.81
C1442,2025-03,referral,CA,mid,full_price,15,4,active,60,8.44
C1443,2025-03,search,CA,low,full_price,13,4,active,52,22.51
C1444,2025-03,referral,UK,mid,discount,15,4,active,60,-0.58
C1445,2025-03,paid_social,CA,high,full_price,17,4,churned,68,29.78
C1446,2025-03,search,UK,mid,full_price,15,4,churned,60,20.49
C1447,2025-03,paid_social,CA,mid,discount,15,3,churned,45,24.8
C1448,2025-03,referral,IN,mid,discount,15,4,active,60,7.49
C1449,2025-03,referral,UK,mid,discount,15,4,active,60,7.92
C1450,2025-03,search,IN,mid,discount,15,2,churned,30,21.94
C1451,2025-03,paid_social,UK,low,discount,13,4,active,52,33.14
C1452,2025-03,paid_social,IN,high,discount,17,4,active,68,31.17
C1453,2025-03,paid_social,CA,mid,full_price,15,4,active,60,26.41
C1454,2025-03,referral,US,mid,discount,15,2,churned,30,5.92
C1455,2025-03,referral,IN,mid,discount,15,4,active,60,5.92
C1456,2025-03,referral,UK,mid,discount,15,3,churned,45,10.9
C1457,2025-03,referral,IN,mid,discount,15,4,active,60,15.9
C1458,2025-03,paid_social,UK,mid,full_price,15,4,active,60,34.51
C1459,2025-03,paid_social,IN,low,discount,13,2,churned,26,30.28
C1460,2025-03,search,UK,low,discount,13,4,active,52,24.44
C1461,2025-03,referral,UK,mid,full_price,15,4,active,60,10.03
C1462,2025-03,search,IN,low,discount,13,2,churned,26,19.22
C1463,2025-03,paid_social,IN,mid,discount,15,4,active,60,30.33
C1464,2025-03,search,IN,low,discount,13,4,active,52,18.29
C1465,2025-03,paid_social,IN,low,discount,13,4,active,52,30.02
C1466,2025-03,paid_social,US,mid,discount,15,2,churned,30,32.53
C1467,2025-03,paid_social,CA,high,discount,17,2,churned,34,30.03
C1468,2025-03,paid_social,US,mid,full_price,15,4,active,60,37.48
C1469,2025-03,paid_social,UK,low,full_price,13,4,active,52,31.48
C1470,2025-03,search,US,low,full_price,13,4,active,52,23.29
C1471,2025-03,paid_social,UK,mid,full_price,15,4,active,60,28.3
C1472,2025-03,search,UK,mid,full_price,15,4,churned,60,24.29
C1473,2025-03,referral,CA,mid,discount,15,4,active,60,8.38
C1474,2025-03,referral,US,mid,discount,15,4,churned,60,5.65
C1475,2025-03,search,CA,mid,full_price,15,2,churned,30,24.59
C1476,2025-03,referral,UK,mid,full_price,15,4,active,60,4.78
C1477,2025-03,paid_social,IN,high,discount,17,4,churned,68,28.39
C1478,2025-03,paid_social,IN,low,discount,13,3,churned,39,32.26
C1479,2025-03,referral,US,low,full_price,13,4,active,52,8.42
C1480,2025-03,referral,CA,mid,full_price,15,4,active,60,7.72
C1481,2025-03,paid_social,CA,high,full_price,17,4,active,68,26.37
C1482,2025-03,search,UK,mid,discount,15,3,churned,45,18.32
C1483,2025-03,search,US,mid,discount,15,4,active,60,20.12
C1484,2025-03,referral,CA,high,full_price,17,4,active,68,6.55
C1485,2025-03,referral,US,mid,full_price,15,4,active,60,13.83
C1486,2025-03,search,UK,low,discount,13,2,churned,26,17.83
C1487,2025-03,paid_social,IN,mid,discount,15,4,active,60,32.7
C1488,2025-03,search,IN,mid,discount,15,4,active,60,17.76
C1489,2025-03,referral,IN,mid,discount,15,4,active,60,-0.22
C1490,2025-03,referral,CA,mid,discount,15,4,active,60,12.93
C1491,2025-03,paid_social,CA,mid,full_price,15,4,active,60,30.68
C1492,2025-03,referral,CA,high,full_price,17,4,active,68,4.49
C1493,2025-03,paid_social,UK,low,discount,13,4,active,52,23.62
C1494,2025-03,search,US,low,discount,13,4,active,52,25.85
C1495,2025-03,search,US,mid,discount,15,2,churned,30,20.08
C1496,2025-03,paid_social,CA,high,full_price,17,4,active,68,29.9
C1497,2025-03,paid_social,CA,mid,full_price,15,4,active,60,30.36
C1498,2025-03,search,CA,high,full_price,17,4,active,68,19.62
C1499,2025-03,referral,UK,high,discount,17,2,churned,34,7.41
C1500,2025-03,referral,US,mid,full_price,15,4,active,60,8.63
C1501,2025-03,paid_social,IN,mid,discount,15,4,active,60,34.88
C1502,2025-03,referral,US,low,discount,13,4,active,52,4.37
C1503,2025-03,referral,US,low,discount,13,4,active,52,10.06
C1504,2025-03,referral,UK,high,full_price,17,4,active,68,2.08
C1505,2025-03,search,US,low,discount,13,2,churned,26,18.94
C1506,2025-03,referral,CA,mid,full_price,15,4,active,60,6.11
C1507,2025-03,search,UK,high,full_price,17,4,active,68,13.87
C1508,2025-03,referral,CA,low,full_price,13,4,churned,52,7.49
C1509,2025-03,paid_social,UK,high,discount,17,3,churned,51,27.48
C1510,2025-03,referral,UK,mid,full_price,15,4,active,60,9.07
C1511,2025-03,paid_social,CA,mid,full_price,15,4,active,60,27.5
C1512,2025-03,search,UK,mid,discount,15,2,churned,30,18.52
C1513,2025-03,paid_social,IN,low,discount,13,2,churned,26,32.67
C1514,2025-03,search,IN,low,discount,13,4,active,52,19.77
C1515,2025-03,referral,UK,mid,full_price,15,4,active,60,5.98
C1516,2025-03,paid_social,UK,high,full_price,17,4,active,68,30.51
C1517,2025-03,referral,US,low,discount,13,3,churned,39,14.23
C1518,2025-03,paid_social,US,mid,full_price,15,4,active,60,32.31
C1519,2025-03,referral,US,low,discount,13,4,active,52,4.22
C1520,2025-03,paid_social,IN,low,discount,13,2,churned,26,28.43
C1521,2025-03,referral,IN,high,discount,17,4,churned,68,8.46
C1522,2025-03,referral,US,mid,full_price,15,4,active,60,5.65
C1523,2025-03,paid_social,UK,high,full_price,17,4,active,68,36.04
C1524,2025-03,referral,UK,low,full_price,13,4,active,52,11.16
C1525,2025-03,paid_social,UK,high,full_price,17,4,active,68,26.12
C1526,2025-03,paid_social,IN,low,discount,13,4,active,52,32.34
C1527,2025-03,paid_social,US,low,discount,13,2,churned,26,27.53
C1528,2025-03,referral,CA,mid,full_price,15,4,active,60,9.64
C1529,2025-03,paid_social,UK,high,full_price,17,4,active,68,27.82
C1530,2025-03,search,UK,mid,full_price,15,2,churned,30,18.13
C1531,2025-03,paid_social,US,low,discount,13,4,active,52,31.61
C1532,2025-03,search,IN,mid,discount,15,2,churned,30,19.32
C1533,2025-03,paid_social,IN,low,discount,13,4,active,52,29.66
C1534,2025-03,referral,CA,mid,discount,15,4,active,60,9.26
C1535,2025-03,search,CA,mid,full_price,15,4,active,60,19.21
C1536,2025-03,paid_social,CA,low,discount,13,4,active,52,31.66
C1537,2025-03,search,US,high,discount,17,4,active,68,18.14
C1538,2025-03,paid_social,IN,mid,discount,15,4,active,60,32.93
C1539,2025-03,referral,UK,high,discount,17,3,churned,51,8.53
C1540,2025-03,search,IN,mid,discount,15,2,churned,30,17.86
C1541,2025-03,search,CA,low,discount,13,4,active,52,17.83
C1542,2025-03,search,US,low,discount,13,3,churned,39,20.26
C1543,2025-03,referral,CA,high,discount,17,3,churned,51,7.38
C1544,2025-03,referral,UK,high,full_price,17,4,active,68,7.08
C1545,2025-03,paid_social,US,mid,discount,15,2,churned,30,30.96
C1546,2025-03,paid_social,US,mid,discount,15,4,active,60,32.11
C1547,2025-03,paid_social,US,low,discount,13,4,active,52,33.62
C1548,2025-03,search,UK,high,discount,17,4,active,68,15.02
C1549,2025-03,search,IN,high,discount,17,3,churned,51,19.81
C1550,2025-03,referral,IN,low,discount,13,2,churned,26,6.65
C1551,2025-03,search,CA,high,discount,17,4,churned,68,21.64
C1552,2025-03,search,IN,low,discount,13,4,active,52,23.34
C1553,2025-03,paid_social,US,low,discount,13,4,active,52,31.01
C1554,2025-03,referral,US,high,full_price,17,4,active,68,11.45
C1555,2025-03,search,IN,high,discount,17,3,churned,51,21.03
C1556,2025-03,paid_social,US,low,discount,13,3,churned,39,30.32
C1557,2025-03,paid_social,IN,low,discount,13,4,active,52,31.19
C1558,2025-03,paid_social,US,mid,full_price,15,4,active,60,33.24
C1559,2025-03,referral,IN,low,discount,13,2,churned,26,4.6
C1560,2025-03,paid_social,US,mid,full_price,15,4,active,60,35.23
C1561,2025-03,referral,UK,mid,full_price,15,4,active,60,11.03
C1562,2025-03,search,IN,low,discount,13,4,active,52,19.35
C1563,2025-03,paid_social,CA,high,full_price,17,3,churned,51,31.86
C1564,2025-03,paid_social,US,mid,full_price,15,2,churned,30,31.65
C1565,2025-03,search,UK,mid,full_price,15,4,active,60,21.55
C1566,2025-03,search,UK,mid,discount,15,4,active,60,18.48
C1567,2025-03,search,UK,low,discount,13,3,churned,39,22.59
C1568,2025-03,paid_social,UK,high,full_price,17,2,churned,34,25.18
C1569,2025-03,referral,US,low,full_price,13,4,active,52,8.85
C1570,2025-03,referral,CA,high,full_price,17,4,active,68,8.06
C1571,2025-03,search,IN,mid,discount,15,2,churned,30,19.16
C1572,2025-03,paid_social,UK,low,discount,13,4,active,52,28.96
C1573,2025-03,paid_social,UK,high,full_price,17,4,active,68,29.3
C1574,2025-03,search,US,mid,discount,15,3,churned,45,20.19
C1575,2025-03,referral,UK,mid,full_price,15,4,active,60,-0.11
C1576,2025-03,paid_social,CA,mid,discount,15,4,active,60,30.5
C1577,2025-03,paid_social,CA,mid,full_price,15,4,active,60,31.46
C1578,2025-03,search,IN,mid,full_price,15,4,active,60,20.37
C1579,2025-03,paid_social,CA,mid,full_price,15,4,active,60,29.98
C1580,2025-03,paid_social,US,high,full_price,17,4,active,68,29.17
C1581,2025-03,paid_social,US,mid,full_price,15,4,active,60,29.78
C1582,2025-03,paid_social,CA,high,full_price,17,4,active,68,28.47
C1583,2025-03,paid_social,CA,mid,full_price,15,4,active,60,31.75
C1584,2025-03,search,CA,mid,full_price,15,4,active,60,18.52
C1585,2025-03,referral,US,mid,full_price,15,4,active,60,3.45
C1586,2025-03,search,IN,mid,discount,15,4,active,60,25.01
C1587,2025-03,paid_social,IN,mid,discount,15,2,churned,30,23.41
C1588,2025-03,search,UK,mid,discount,15,4,churned,60,20.2
C1589,2025-03,search,CA,mid,full_price,15,4,active,60,20.02
C1590,2025-03,search,UK,mid,full_price,15,4,active,60,21.13
C1591,2025-03,referral,UK,high,discount,17,4,active,68,3.18
C1592,2025-03,referral,US,high,full_price,17,4,active,68,9.58
C1593,2025-03,search,US,mid,full_price,15,4,active,60,25.95
C1594,2025-03,search,UK,mid,full_price,15,4,active,60,19.01
C1595,2025-03,referral,CA,low,full_price,13,3,churned,39,3.26
C1596,2025-03,paid_social,US,high,full_price,17,4,active,68,27.46
C1597,2025-03,paid_social,IN,high,discount,17,4,active,68,30.31
C1598,2025-03,paid_social,CA,mid,full_price,15,4,active,60,36.19
C1599,2025-03,paid_social,US,high,full_price,17,4,active,68,25.36
C1600,2025-04,search,US,mid,discount,15,3,churned,45,21.83
C1601,2025-04,search,UK,high,full_price,17,3,active,51,22.92
C1602,2025-04,referral,CA,mid,full_price,15,3,active,45,8.8
C1603,2025-04,referral,US,low,discount,13,3,active,39,7.15
C1604,2025-04,search,UK,mid,full_price,15,3,active,45,23.24
C1605,2025-04,referral,US,mid,full_price,15,3,active,45,9.91
C1606,2025-04,referral,IN,mid,discount,15,3,churned,45,9.34
C1607,2025-04,referral,CA,high,full_price,17,3,active,51,6.12
C1608,2025-04,referral,CA,high,full_price,17,3,active,51,7.09
C1609,2025-04,paid_social,UK,mid,discount,15,3,active,45,27.82
C1610,2025-04,paid_social,IN,low,discount,13,3,active,39,34.7
C1611,2025-04,search,CA,mid,full_price,15,3,active,45,24.68
C1612,2025-04,referral,UK,low,discount,13,3,active,39,3.99
C1613,2025-04,search,UK,mid,discount,15,3,active,45,20.53
C1614,2025-04,search,CA,mid,full_price,15,3,active,45,18.05
C1615,2025-04,paid_social,US,mid,full_price,15,3,active,45,27.77
C1616,2025-04,paid_social,CA,low,full_price,13,3,active,39,29.24
C1617,2025-04,paid_social,UK,mid,discount,15,3,churned,45,32.15
C1618,2025-04,referral,UK,low,discount,13,3,active,39,13.03
C1619,2025-04,paid_social,IN,low,discount,13,3,churned,39,32.18
C1620,2025-04,paid_social,IN,low,discount,13,3,active,39,28.17
C1621,2025-04,paid_social,US,high,full_price,17,3,active,51,25.99
C1622,2025-04,search,CA,low,discount,13,3,active,39,20.93
C1623,2025-04,search,IN,low,discount,13,3,active,39,18.36
C1624,2025-04,referral,IN,mid,discount,15,3,active,45,6.87
C1625,2025-04,referral,US,low,discount,13,3,active,39,12.19
C1626,2025-04,paid_social,IN,high,discount,17,3,active,51,30.21
C1627,2025-04,paid_social,UK,low,full_price,13,3,active,39,29.88
C1628,2025-04,search,IN,low,discount,13,2,churned,26,14.44
C1629,2025-04,search,CA,low,full_price,13,3,active,39,19.2
C1630,2025-04,referral,US,mid,discount,15,3,active,45,7.81
C1631,2025-04,referral,IN,high,discount,17,3,active,51,9.89
C1632,2025-04,referral,CA,mid,full_price,15,3,active,45,7.49
C1633,2025-04,referral,UK,mid,discount,15,3,active,45,3.96
C1634,2025-04,paid_social,UK,high,full_price,17,3,active,51,29.18
C1635,2025-04,search,CA,low,full_price,13,3,active,39,20.15
C1636,2025-04,referral,CA,mid,full_price,15,3,active,45,9.87
C1637,2025-04,referral,US,low,full_price,13,3,active,39,8.01
C1638,2025-04,referral,IN,low,discount,13,2,churned,26,7.49
C1639,2025-04,search,IN,mid,discount,15,3,active,45,20.41
C1640,2025-04,paid_social,CA,low,full_price,13,3,active,39,35.92
C1641,2025-04,paid_social,CA,mid,discount,15,3,active,45,28.1
C1642,2025-04,search,US,high,full_price,17,3,active,51,20.8
C1643,2025-04,referral,UK,mid,full_price,15,3,active,45,10.16
C1644,2025-04,referral,IN,low,full_price,13,3,active,39,5.63
C1645,2025-04,paid_social,CA,high,full_price,17,3,active,51,29.85
C1646,2025-04,search,IN,low,discount,13,3,churned,39,19.3
C1647,2025-04,paid_social,IN,mid,discount,15,3,active,45,31.41
C1648,2025-04,search,UK,low,discount,13,2,churned,26,17.42
C1649,2025-04,paid_social,UK,low,discount,13,3,active,39,30.14
C1650,2025-04,referral,UK,mid,full_price,15,3,active,45,12.16
C1651,2025-04,paid_social,US,low,discount,13,3,churned,39,27.79
C1652,2025-04,referral,US,high,full_price,17,3,active,51,6.66
C1653,2025-04,paid_social,UK,mid,full_price,15,3,active,45,25.24
C1654,2025-04,referral,IN,mid,discount,15,3,churned,45,6.9
C1655,2025-04,search,UK,low,discount,13,3,active,39,19.15
C1656,2025-04,referral,IN,mid,discount,15,3,active,45,6.51
C1657,2025-04,search,US,mid,full_price,15,3,active,45,21.19
C1658,2025-04,paid_social,UK,low,discount,13,3,active,39,31.77
C1659,2025-04,search,IN,low,discount,13,3,active,39,22.78
C1660,2025-04,referral,UK,mid,discount,15,2,churned,30,9.64
C1661,2025-04,search,US,mid,full_price,15,3,active,45,19.79
C1662,2025-04,search,US,mid,full_price,15,3,active,45,24.06
C1663,2025-04,paid_social,IN,mid,full_price,15,2,churned,30,35.34
C1664,2025-04,paid_social,US,mid,discount,15,3,active,45,32.17
C1665,2025-04,search,IN,low,full_price,13,3,active,39,16.83
C1666,2025-04,referral,IN,low,discount,13,3,active,39,7.34
C1667,2025-04,search,UK,mid,full_price,15,3,active,45,20.48
C1668,2025-04,paid_social,IN,low,discount,13,3,active,39,28.42
C1669,2025-04,search,US,mid,discount,15,3,active,45,19.81
C1670,2025-04,search,UK,mid,full_price,15,3,active,45,23.7
C1671,2025-04,search,CA,mid,full_price,15,3,active,45,22.56
C1672,2025-04,search,CA,low,full_price,13,3,active,39,26.43
C1673,2025-04,referral,CA,mid,discount,15,3,active,45,9.73
C1674,2025-04,paid_social,US,mid,full_price,15,3,active,45,29.74
C1675,2025-04,paid_social,UK,low,discount,13,3,churned,39,29.72
C1676,2025-04,search,CA,low,discount,13,2,churned,26,17.77
C1677,2025-04,search,CA,high,discount,17,2,churned,34,16.55
C1678,2025-04,referral,IN,low,discount,13,3,active,39,10.14
C1679,2025-04,referral,IN,mid,discount,15,3,active,45,9.25
C1680,2025-04,paid_social,UK,low,discount,13,3,churned,39,26.92
C1681,2025-04,paid_social,IN,low,discount,13,3,active,39,28.79
C1682,2025-04,search,US,high,discount,17,3,churned,51,18.53
C1683,2025-04,paid_social,UK,low,discount,13,2,churned,26,30.17
C1684,2025-04,search,UK,low,full_price,13,3,active,39,16.35
C1685,2025-04,paid_social,US,low,discount,13,2,churned,26,25.2
C1686,2025-04,referral,US,high,full_price,17,3,active,51,9.93
C1687,2025-04,paid_social,IN,low,discount,13,2,churned,26,37.34
C1688,2025-04,search,UK,mid,discount,15,3,active,45,24.06
C1689,2025-04,paid_social,CA,low,full_price,13,3,active,39,29.27
C1690,2025-04,paid_social,CA,mid,full_price,15,3,active,45,30.97
C1691,2025-04,paid_social,UK,mid,full_price,15,3,active,45,32.67
C1692,2025-04,paid_social,IN,low,discount,13,3,active,39,26.83
C1693,2025-04,referral,CA,high,full_price,17,3,active,51,8.63
C1694,2025-04,search,UK,mid,full_price,15,3,active,45,20.35
C1695,2025-04,search,US,low,discount,13,3,active,39,23.71
C1696,2025-04,search,UK,mid,full_price,15,3,active,45,19.88
C1697,2025-04,referral,UK,low,discount,13,3,active,39,8.08
C1698,2025-04,referral,US,mid,full_price,15,3,active,45,5.51
C1699,2025-04,referral,UK,mid,full_price,15,3,active,45,7.28
C1700,2025-04,referral,CA,high,full_price,17,3,active,51,4.9
C1701,2025-04,paid_social,US,mid,full_price,15,3,active,45,27.99
C1702,2025-04,paid_social,IN,mid,discount,15,2,churned,30,32.33
C1703,2025-04,paid_social,US,mid,discount,15,3,active,45,27.58
C1704,2025-04,search,IN,low,discount,13,3,active,39,17.28
C1705,2025-04,search,CA,mid,full_price,15,3,active,45,21.81
C1706,2025-04,paid_social,UK,mid,discount,15,3,active,45,26.24
C1707,2025-04,paid_social,US,mid,discount,15,3,churned,45,34.29
C1708,2025-04,referral,UK,mid,discount,15,3,active,45,11.5
C1709,2025-04,referral,CA,mid,discount,15,3,churned,45,8.51
C1710,2025-04,search,CA,high,full_price,17,3,active,51,20.02
C1711,2025-04,referral,CA,mid,full_price,15,3,active,45,5.34
C1712,2025-04,search,UK,high,full_price,17,3,active,51,20.59
C1713,2025-04,referral,CA,mid,discount,15,3,churned,45,5.83
C1714,2025-04,referral,UK,mid,full_price,15,3,active,45,7.48
C1715,2025-04,search,US,mid,discount,15,3,active,45,17.11
C1716,2025-04,referral,US,mid,discount,15,2,churned,30,8.18
C1717,2025-04,search,UK,low,discount,13,3,active,39,21.72
C1718,2025-04,search,US,mid,discount,15,2,churned,30,22.14
C1719,2025-04,search,UK,high,discount,17,2,churned,34,18.04
C1720,2025-04,paid_social,US,mid,full_price,15,3,active,45,29.78
C1721,2025-04,search,US,low,discount,13,3,active,39,19.52
C1722,2025-04,search,UK,high,full_price,17,3,active,51,18.81
C1723,2025-04,search,US,high,full_price,17,3,active,51,18.89
C1724,2025-04,referral,US,mid,discount,15,3,active,45,6.68
C1725,2025-04,referral,IN,low,discount,13,2,churned,26,4.45
C1726,2025-04,paid_social,US,mid,full_price,15,3,active,45,31.31
C1727,2025-04,search,IN,high,discount,17,2,churned,34,25.55
C1728,2025-04,paid_social,UK,low,full_price,13,3,active,39,34.41
C1729,2025-04,referral,IN,low,discount,13,3,churned,39,9.64
C1730,2025-04,referral,IN,low,discount,13,2,churned,26,5.88
C1731,2025-04,paid_social,US,low,full_price,13,3,active,39,31.07
C1732,2025-04,paid_social,CA,low,discount,13,2,churned,26,29.36
C1733,2025-04,referral,UK,low,full_price,13,3,active,39,7.79
C1734,2025-04,referral,UK,mid,discount,15,3,active,45,4.97
C1735,2025-04,paid_social,UK,high,discount,17,3,active,51,30.86
C1736,2025-04,referral,UK,mid,full_price,15,3,active,45,13.98
C1737,2025-04,paid_social,CA,low,full_price,13,3,active,39,31.13
C1738,2025-04,search,CA,low,discount,13,3,active,39,24.01
C1739,2025-04,paid_social,UK,mid,discount,15,3,active,45,31.6
C1740,2025-04,referral,UK,mid,full_price,15,3,active,45,4.93
C1741,2025-04,search,UK,mid,discount,15,3,active,45,20.22
C1742,2025-04,referral,UK,mid,discount,15,3,active,45,6.47
C1743,2025-04,paid_social,IN,high,discount,17,3,churned,51,33.61
C1744,2025-04,paid_social,IN,mid,discount,15,3,churned,45,31.15
C1745,2025-04,paid_social,IN,low,full_price,13,3,active,39,32.47
C1746,2025-04,paid_social,CA,mid,discount,15,3,active,45,30.85
C1747,2025-04,search,US,mid,full_price,15,3,active,45,14.03
C1748,2025-04,referral,CA,mid,full_price,15,3,churned,45,8.03
C1749,2025-04,search,CA,high,full_price,17,3,active,51,20.9
C1750,2025-04,referral,IN,mid,discount,15,2,churned,30,12.14
C1751,2025-04,referral,CA,high,full_price,17,3,active,51,12.87
C1752,2025-04,search,IN,low,discount,13,3,churned,39,21.26
C1753,2025-04,paid_social,CA,high,full_price,17,3,active,51,33.49
C1754,2025-04,referral,UK,mid,discount,15,3,active,45,9.8
C1755,2025-04,paid_social,CA,mid,discount,15,3,active,45,30.09
C1756,2025-04,paid_social,US,low,full_price,13,3,active,39,27.74
C1757,2025-04,referral,IN,mid,full_price,15,3,active,45,6.12
C1758,2025-04,paid_social,IN,low,discount,13,3,active,39,24.49
C1759,2025-04,referral,IN,mid,discount,15,2,churned,30,12.53
C1760,2025-04,search,IN,high,discount,17,3,active,51,17.3
C1761,2025-04,search,CA,low,full_price,13,3,active,39,21.03
C1762,2025-04,paid_social,IN,low,discount,13,3,active,39,31.18
C1763,2025-04,referral,CA,high,discount,17,2,churned,34,7.28
C1764,2025-04,paid_social,IN,mid,discount,15,3,active,45,32.39
C1765,2025-04,paid_social,UK,mid,discount,15,3,active,45,27.96
C1766,2025-04,referral,US,mid,full_price,15,3,active,45,5.4
C1767,2025-04,paid_social,UK,low,full_price,13,3,active,39,28.02
C1768,2025-04,referral,IN,low,discount,13,2,churned,26,5.83
C1769,2025-04,referral,UK,high,discount,17,2,churned,34,14.28
C1770,2025-04,paid_social,UK,low,full_price,13,3,active,39,30.13
C1771,2025-04,paid_social,IN,mid,discount,15,2,churned,30,28.37
C1772,2025-04,search,UK,mid,discount,15,3,churned,45,15.51
C1773,2025-04,paid_social,UK,low,discount,13,3,churned,39,31.42
C1774,2025-04,referral,IN,mid,discount,15,3,active,45,12.59
C1775,2025-04,paid_social,CA,mid,full_price,15,3,churned,45,28.59
C1776,2025-04,referral,US,low,full_price,13,3,active,39,7.76
C1777,2025-04,search,CA,low,full_price,13,3,active,39,13.23
C1778,2025-04,search,UK,mid,full_price,15,3,active,45,20.27
C1779,2025-04,search,UK,mid,discount,15,3,active,45,18.91
C1780,2025-04,paid_social,CA,low,full_price,13,3,active,39,28.89
C1781,2025-04,search,CA,low,full_price,13,3,active,39,19.46
C1782,2025-04,search,US,mid,discount,15,3,active,45,16.59
C1783,2025-04,paid_social,IN,high,full_price,17,3,active,51,29.6
C1784,2025-04,referral,IN,high,discount,17,3,active,51,9.42
C1785,2025-04,paid_social,US,mid,discount,15,3,churned,45,31.83
C1786,2025-04,referral,US,low,discount,13,2,churned,26,4.77
C1787,2025-04,search,US,high,full_price,17,3,churned,51,18.61
C1788,2025-04,search,IN,low,discount,13,3,active,39,17.94
C1789,2025-04,paid_social,IN,low,discount,13,3,active,39,30.73
C1790,2025-04,referral,IN,low,discount,13,2,churned,26,10.24
C1791,2025-04,paid_social,IN,low,discount,13,2,churned,26,30.93
C1792,2025-04,referral,IN,high,full_price,17,3,active,51,3.73
C1793,2025-04,referral,IN,mid,discount,15,3,active,45,3.83
C1794,2025-04,search,UK,mid,discount,15,2,churned,30,21.59
C1795,2025-04,referral,CA,low,discount,13,2,churned,26,6.73
C1796,2025-04,referral,CA,mid,full_price,15,3,active,45,1.53
C1797,2025-04,paid_social,US,mid,full_price,15,3,active,45,31.27
C1798,2025-04,paid_social,US,mid,full_price,15,3,active,45,29.26
C1799,2025-04,referral,UK,mid,discount,15,3,active,45,6.13
C1800,2025-05,paid_social,US,low,full_price,13,2,active,26,29.84
C1801,2025-05,paid_social,US,mid,full_price,15,2,active,30,29.96
C1802,2025-05,paid_social,IN,mid,discount,15,2,active,30,27.75
C1803,2025-05,paid_social,IN,low,discount,13,2,active,26,30.77
C1804,2025-05,referral,IN,mid,full_price,15,2,active,30,7.87
C1805,2025-05,referral,CA,high,full_price,17,2,active,34,13.08
C1806,2025-05,referral,IN,low,discount,13,2,active,26,5.29
C1807,2025-05,paid_social,US,low,discount,13,2,active,26,28.56
C1808,2025-05,referral,UK,mid,full_price,15,2,active,30,11.26
C1809,2025-05,paid_social,IN,high,discount,17,2,active,34,32.25
C1810,2025-05,referral,US,mid,full_price,15,2,active,30,7.49
C1811,2025-05,search,CA,mid,full_price,15,2,active,30,22.43
C1812,2025-05,search,IN,low,full_price,13,2,active,26,22.36
C1813,2025-05,paid_social,IN,low,discount,13,2,active,26,33.12
C1814,2025-05,paid_social,UK,mid,discount,15,2,churned,30,34.29
C1815,2025-05,referral,US,low,discount,13,2,active,26,7.98
C1816,2025-05,search,US,low,discount,13,2,churned,26,20.82
C1817,2025-05,search,IN,high,full_price,17,2,active,34,11.92
C1818,2025-05,referral,IN,low,full_price,13,2,active,26,5.97
C1819,2025-05,referral,CA,mid,full_price,15,2,active,30,9.08
C1820,2025-05,search,US,mid,full_price,15,2,active,30,19.08
C1821,2025-05,paid_social,UK,low,discount,13,2,active,26,31.5
C1822,2025-05,paid_social,UK,low,discount,13,2,churned,26,31.34
C1823,2025-05,referral,CA,high,full_price,17,2,active,34,8.93
C1824,2025-05,search,CA,high,full_price,17,2,active,34,12.68
C1825,2025-05,referral,CA,mid,full_price,15,2,active,30,8.45
C1826,2025-05,search,US,high,full_price,17,2,active,34,24.5
C1827,2025-05,search,IN,low,discount,13,2,churned,26,24.64
C1828,2025-05,search,UK,low,discount,13,2,active,26,22.27
C1829,2025-05,search,CA,mid,full_price,15,2,active,30,25.67
